operator,name_from,name_to,vehicle_class,price,distance,effective_from,effective_to,season_start,season_end,source_id
APRR,LANGRES NORD,STE MENEHOULD,1,22.10,241.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,SYLANS,1,26.80,273.38,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,THENNELIERES,1,10.30,107.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,TIL CHATEL,1,4.50,49.70,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,TORVILLIERS,1,10.50,119.48,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,TOURNUS,1,14.80,170.80,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,TOURS-C/MONNAIE,1,55.50,423.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,TULLE EST,1,86.30,717.33,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,TULLE NORD,1,87.00,725.33,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,URY,1,20.30,252.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,USSEL EST,1,78.30,657.33,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,USSEL OUEST,1,80.40,674.33,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VAL DE SAONE,1,23.80,258.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VALLEE DE L'AUBE,1,13.50,134.21,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VATRY,1,16.40,162.81,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VEIGNE,1,61.40,504.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VERDUN,1,29.00,299.11,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VIERZON-EST,1,51.20,400.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VIERZON-NORD,1,50.60,394.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VILLE SOUS LAFERTE,1,4.70,49.50,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VILLEFRANCHE S/ CHER,1,52.30,409.82,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VILLEFRANCHE-LIMAS,1,25.30,272.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VILLEFRANCHE-NORD,1,21.20,236.85,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VILLEFRANCHE-VILLE,1,22.00,242.15,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VILLENEUVE-DONDAGRE,1,15.20,188.27,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VIRIAT,1,20.00,222.27,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VIRY,1,36.40,333.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VOIE SACREE,1,26.20,272.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VULAINES,1,12.10,146.52,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES NORD,VULCANIA BROMONT,1,72.90,610.33,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ALLAINES,1,43.00,324.47,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ALLAINVILLE,1,46.00,353.07,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,AMBERIEU,1,22.40,234.79,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,AMBOISE CH.RENAULT,1,51.70,401.67,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ARLAY,1,12.50,133.30,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ARTENAY,1,41.90,311.07,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,AUXERRE NORD,1,20.90,249.64,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,AUXERRE SUD,1,20.90,239.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,AUXY,1,27.30,254.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,AVALLON,1,17.70,195.35,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BALAN,1,23.40,258.82,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BAUME-LES-DAMES,1,16.80,173.30,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BEAUMONT,1,34.90,351.06,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BEAUNE NORD,1,8.80,103.70,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BEAUNE SUD,1,8.80,102.55,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BEAUPONT,1,16.20,177.00,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BEAUREPAIRE,1,14.10,148.70,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BELLEGARDE,1,29.40,270.48,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BELLEVILLE S/SAONE,1,18.50,208.25,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BERSAILLIN,1,11.50,128.50,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BESANCON EST,1,14.50,154.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BESANCON NORD,1,13.60,139.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BESANCON OUEST,1,12.80,130.20,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BEYNOST,1,26.10,272.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BIERRE-LES-SEMUR,1,14.60,169.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BLERE,1,58.70,478.37,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BLOIS,1,48.80,371.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BOURG NORD,1,19.30,207.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BOURG SUD,1,19.60,213.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BOURGES (LIM.CONC.),1,55.60,432.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,BULGNEVILLE,1,6.50,75.70,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CHALON CENTRE,1,11.30,124.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CHALON NORD,1,11.30,121.77,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CHALON SUD,1,11.30,130.85,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CHALONS LA VEUVE,1,20.90,206.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CHALONS MOURMELON,1,20.30,214.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CHARMONT (LIM.CONC),1,12.80,127.76,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CHATEAU-THIERRY,1,29.80,285.96,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CHATENOIS,1,7.10,85.85,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CHATILLON-LABORDE,1,18.00,227.05,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CHAUMONT-SEMOUTIERS,1,3.20,32.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CHEMERY,1,54.90,437.77,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CHOISEY,1,8.90,95.41,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CLERMONT EN ARGONNE,1,24.20,265.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,CLERMONT-BARRIERE,1,74.40,622.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,COLOMBEY-LES-BELLES,1,9.80,114.55,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,COMBRONDE,1,69.70,585.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,COURTENAY,1,16.40,209.37,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,DEUX CHAISES,1,66.10,548.87,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,DIJON-ARC S/TILLE,1,4.90,52.89,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,DIJON-CRIMOLOIS,1,6.40,67.90,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,DOLE,1,8.80,97.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,DORMANS,1,27.00,260.36,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,EGLETONS,1,84.20,705.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ELOISE,1,30.80,279.18,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ESCRENNES,1,31.80,278.07,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ESVRES,1,60.00,492.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,FEILLENS,1,16.30,184.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,FLEURY-EN-BIERE,1,22.40,293.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,FONTAINEBLEAU,1,20.40,250.37,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,FONTENAY /LOING,1,23.60,232.57,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,FORET DE TRONCAIS,1,62.00,503.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,FORGES,1,17.30,209.78,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,FRESNES EN WOEVRE,1,29.50,305.76,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,GANNAT,1,69.40,583.24,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,GENDREY,1,10.70,114.18,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,GERZAT-VILLE,1,71.30,604.09,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,GIDY,1,42.40,314.37,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,GONDREVILLE A77/N,1,25.40,239.77,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,GONDREVILLE A77/S,1,29.90,286.52,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,GROISSIAT,1,26.10,264.05,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,GYE,1,11.30,128.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,JARNY,1,30.80,328.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,JOIGNY,1,18.30,223.84,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,L ISLE-S/LE-DOUBS,1,18.20,190.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,LA BOISSE,1,28.10,284.63,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,LA BOISSE - MONTLUEL,1,25.30,263.10,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,LA COTIERE,1,25.70,269.06,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,LA CROIX-CHALON,1,24.40,249.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,LA FOLIE-B/PARIS,1,51.20,389.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,LAMOTTE-BEUVRON,1,47.50,361.27,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,LANGRES NORD,1,1.90,19.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,LE MIROIR,1,15.20,163.84,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,LES EPRUNES,1,22.00,250.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MACON NORD,1,15.40,176.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MACON SUD,1,16.90,186.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MAGNANT,1,7.50,83.82,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MANZAT,1,71.30,596.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MAROLLES-SUR-SEINE,1,17.30,202.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MER,1,47.40,354.77,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MEUNG SUR LOIRE,1,45.30,338.27,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MONT CHOISY,1,18.40,186.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MONTIGNY-LE-ROI,1,3.60,39.75,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MONTLUCON,1,64.40,528.55,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MONTMARAULT,1,65.70,541.15,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MONTREUIL (REIMS),1,32.40,306.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,MONTREUIL AUX LIONS,1,34.60,332.76,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,NEMOURS,1,20.40,247.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,NITRY,1,19.30,214.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,NUITS-ST-GEORGES,1,7.30,85.55,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,OLIVET,1,44.10,328.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ORLEANS-CENTRE,1,43.40,322.57,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ORLEANS-NORD,1,42.60,316.57,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,PEROUGES,1,23.40,252.25,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,PONT D AIN,1,21.20,227.43,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,POUILLY-EN-AUXOIS,1,12.10,140.35,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,REIMS EST (TAISSY),1,24.70,233.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,REIMS NORD (ORMES),1,26.00,240.06,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,REIMS OUEST (THILLOIS),1,26.40,246.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,REIMS SUD,1,24.50,232.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,REPLONGES,1,16.30,187.50,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,RIOM,1,71.10,598.07,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ROBECOURT,1,5.30,61.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,SAINT GENIS,1,19.60,218.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,SAINT MAURICE,1,21.90,230.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,SAINT THIBAULT,1,10.70,110.05,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,SALBRIS,1,49.10,379.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,SAVIGNY /CLAIRIS,1,17.60,207.37,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,SEURRE,1,9.70,108.50,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,SOIRANS,1,7.40,76.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,SOMMESOUS,1,16.10,165.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ST AMAND-MONTROND,1,59.40,474.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ST ETIENNE AU TEMPLE,1,20.30,214.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ST GERMAIN LES VERGNE,1,89.50,749.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ST GIBRIEN,1,19.50,193.86,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ST HILAIRE,1,18.60,211.57,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ST JULIEN SANCY,1,76.30,639.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ST MARTIN-DU-FRESNE,1,24.00,244.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ST ROMAIN SUR CHER,1,55.80,448.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ST-DENIS-LES-SENS,1,14.30,181.91,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,ST-GERMAIN-LAXIS,1,18.00,234.31,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,STE MENEHOULD,1,22.60,247.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,SYLANS,1,25.30,253.73,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,THENNELIERES,1,10.80,113.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,TIL CHATEL,1,2.80,30.05,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,TORVILLIERS,1,11.10,126.13,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,TOURNUS,1,12.90,151.15,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,TOURS-C/MONNAIE,1,56.30,429.87,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,TULLE EST,1,87.10,723.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,TULLE NORD,1,87.80,731.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,URY,1,20.80,259.25,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,USSEL EST,1,79.10,663.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,USSEL OUEST,1,81.20,680.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VAL DE SAONE,1,22.50,238.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VALLEE DE L'AUBE,1,14.00,140.86,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VATRY,1,16.90,169.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VEIGNE,1,62.20,510.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VERDUN,1,29.50,305.76,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VIERZON-EST,1,52.00,406.67,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VIERZON-NORD,1,51.40,400.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VILLE SOUS LAFERTE,1,5.20,56.15,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VILLEFRANCHE S/ CHER,1,53.10,416.47,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VILLEFRANCHE-LIMAS,1,23.40,252.95,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VILLEFRANCHE-NORD,1,19.60,217.20,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VILLEFRANCHE-VILLE,1,20.30,222.50,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VILLENEUVE-DONDAGRE,1,15.90,194.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VIRIAT,1,18.60,202.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VIRY,1,35.20,313.58,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VOIE SACREE,1,26.70,278.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VULAINES,1,12.10,153.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LANGRES SUD,VULCANIA BROMONT,1,73.70,616.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,ALLAINES,1,54.60,433.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,ALLAINVILLE,1,57.60,462.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,AMBERIEU,1,7.40,70.95,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,AMBOISE CH.RENAULT,1,63.30,510.86,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,ARLAY,1,2.80,30.54,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,ARTENAY,1,53.50,420.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,AUXERRE NORD,1,25.40,273.04,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,AUXERRE SUD,1,25.40,261.34,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,AUXY,1,38.90,364.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,AVALLON,1,19.90,217.24,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BALAN,1,8.20,94.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BAUME-LES-DAMES,1,12.50,160.74,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BEAUMONT,1,50.70,514.90,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BEAUNE NORD,1,11.30,125.59,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BEAUNE SUD,1,11.30,124.44,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BEAUPONT,1,1.20,13.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BEAUREPAIRE,1,1.40,15.14,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BELLEGARDE,1,13.90,106.64,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BERSAILLIN,1,3.80,44.54,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BESANCON EST,1,10.90,141.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BESANCON NORD,1,9.80,127.04,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BESANCON OUEST,1,9.60,117.64,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BEYNOST,1,10.80,109.14,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BIERRE-LES-SEMUR,1,17.30,191.34,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BLERE,1,70.30,587.56,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BLOIS,1,60.40,481.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BOURG NORD,1,4.00,43.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BOURG SUD,1,4.70,49.18,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BOURGES (LIM.CONC.),1,67.20,542.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,BULGNEVILLE,1,21.40,239.54,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CHALON CENTRE,1,11.10,127.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CHALON NORD,1,12.70,143.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CHALON SUD,1,11.10,121.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CHALONS LA VEUVE,1,36.70,370.10,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CHALONS MOURMELON,1,36.10,378.50,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CHARMONT (LIM.CONC),1,28.60,291.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CHATEAU-THIERRY,1,45.60,449.80,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CHATENOIS,1,21.90,249.69,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CHATILLON-LABORDE,1,34.10,390.89,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CHAUMONT-SEMOUTIERS,1,18.80,196.82,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CHEMERY,1,66.50,546.96,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CHOISEY,1,6.30,68.43,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CLERMONT EN ARGONNE,1,40.00,429.30,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,CLERMONT-BARRIERE,1,86.00,731.64,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,COLOMBEY-LES-BELLES,1,24.90,278.39,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,LE MIROIR,COMBRONDE,1,81.30,694.42,2026-02-01,2027-01-31,,,aprr-class1-2026
